track_id,song_name,n_artists,main_artist,main_artist_id,main_artist_genres,release_date,explicit,tempo,acousticness,mode,duration_ms,danceability,speechiness,valence,energy,liveness,instrumentalness
0nfkzX4y8O7Jxotd7bCu2C,Research,2,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2015-02-24,1,143.037,0.216,1,230280,0.764,0.244,0.762,0.759,0.308,0.0
4SExof7SNMmYgTmgE8TBrE,Fruit,1,ABRA,3ZJxEmjYZd5VOqZ8o3aXiL,"['alternative r&b', 'art pop', 'electropop', 'escape room']",2015-06-22,0,120.008,0.00584,0,341000,0.724,0.0354,0.607,0.528,0.106,0.0415
1GfwrTKOzOxK2cfPcrMyuP,Show No Regret,1,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",2015-11-12,0,132.046,0.013,1,303971,0.378,0.0408,0.129,0.679,0.11,0.000275
1ut7kUbh4H5skEkjHjXBYi,Masterpiece (Mona Lisa),1,Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",2015-01-12,0,85.261,0.00865,1,245867,0.443,0.0863,0.23,0.535,0.0591,8.17e-06
52ZAsLhFwhCZsExUpSdG5H,I’m Yours,2,Justine Skye,0jUQSUOcM7lxVn5eVGTkzQ,"['alternative r&b', 'pop', 'pop r&b', 'r&b']",2015-12-11,0,94.875,0.0886,1,175584,0.646,0.0711,0.505,0.633,0.116,0.0
65PzThqBjHbXZqhkg0XLQr,Come Thru,2,Jacquees,4tMm1dU6Gn04VAZ9ClHcIZ,"['atl hip hop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",2015-08-28,1,111.92,0.0474,0,240133,0.63,0.259,0.671,0.56,0.429,0.0
67XRMWvQU3YZcIoDQJ8zez,She Knows,2,Ne-Yo,21E3waRsmPlU7jZsS13rcj,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2015-01-20,0,139.975,0.0142,0,214726,0.702,0.0305,0.589,0.599,0.535,0.0
2yZKtBfdFdvcfjtAbSIsRb,All We Do,1,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2015-06-23,1,116.913,0.315,0,267840,0.673,0.0543,0.336,0.492,0.131,0.0
7lxWzjZCSkXndL8eYKfFWU,Don't,1,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",2015-05-20,1,97.066,0.242,0,200213,0.743,0.262,0.218,0.331,0.0938,0.0
2j9bG8ErzwDyAr7QljgBBp,No Sleeep (feat. J. Cole),2,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",2015-10-02,0,88.047,0.0131,1,260776,0.757,0.125,0.32,0.47,0.109,0.000224
0Nld5ohgWfoPueMEtYNbgE,Comes and Goes,1,HYUKOH,57okaLdCtv3nVBSn5otJkp,"['k-indie', 'korean indie folk', 'korean r&b']",2015-05-28,0,119.892,0.103,0,228320,0.748,0.0408,0.625,0.721,0.108,0.0
6OtQHgI8hVudAEtUHgmekh,You Don't Own Me (feat. G-Eazy) - Candyland Remix,3,SAYGRACE,6y5amJcTjeDgLXIjtQLMst,"['dance pop', 'pop', 'r&b']",2015-09-18,0,108.807,0.102,1,208665,0.429,0.0669,0.31,0.852,0.337,4.67e-05
3biFdxByHgUhTbp2dG89zK,Dance Like We're Making Love,1,Ciara,2NdeV5rLm47xAvogXrYhJX,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2015-05-04,0,96.046,0.063,0,256600,0.721,0.0659,0.263,0.541,0.165,4.47e-06
3Sz1T7n5xbFFa8eYdRUPeX,Little Bit,1,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-12-18,1,102.032,0.00703,1,165907,0.604,0.0417,0.15,0.467,0.117,0.0
6DkmFhzJrkVhDlcgcEy7Pc,Down for You (feat. BJ The Chicago Kid),2,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-04-28,1,79.54,0.456,0,227755,0.479,0.236,0.347,0.711,0.215,0.0
0tyYpW6eJ2q7Dtfyc3v7rO,Foreign,1,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2015-06-23,1,123.92,0.0254,0,249000,0.749,0.114,0.651,0.643,0.101,0.0
0nruobjhKItGHfkH3VbTXy,Morning Sun,1,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",2015-06-29,0,171.975,0.113,0,210027,0.551,0.0419,0.964,0.954,0.191,0.0012
0CgYN1d9Dku244f1mWmS0Z,BURNITUP! (feat. Missy Elliott),2,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",2015-10-02,0,122.996,0.0463,0,249950,0.828,0.175,0.83,0.708,0.314,0.0
2tJVc52CEjcp4mkaWCz9RE,Fantasy,2,Alina Baraz,6hfwwpXqZPRC9CsKI7qtv1,"['etherpop', 'pop', 'r&b']",2015-01-21,0,113.933,0.353,0,218947,0.68,0.091,0.331,0.747,0.138,0.0
1u9iIukLvxQgahsrPjqcmV,Monster,2,Jacob Banks,0AepkoQhYvkjEzzwIcGxdV,['uk contemporary r&b'],2015-07-22,1,117.944,0.215,0,233498,0.719,0.0695,0.566,0.688,0.358,0.0
7sbDrGTUojDWsIJpgczlWG,We Be On It,1,DeJ Loaf,7kFfY4UjNdNyaeUgLIEbIF,"['detroit hip hop', 'pop r&b', 'pop rap', 'r&b', 'trap', 'trap queen']",2015-02-24,1,173.815,0.223,0,204853,0.558,0.397,0.574,0.668,0.107,0.0
1LNLQdiuzhB0zkvkRYE6aY,Stuck With Me,1,Tamia,0le01dl1WllSHhjEXRl4in,"['canadian pop', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",2015-06-09,0,132.034,0.459,0,243227,0.721,0.0441,0.349,0.505,0.104,0.105
3zo93Swpm7wIkLJEFc1DIL,Make Love,1,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-12-18,0,60.991,0.0868,1,230200,0.581,0.036,0.852,0.579,0.312,0.0
3nZzPmNKA9IkqaFhaM6cku,Picture Me Rollin',1,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-12-18,1,103.045,0.0112,0,193613,0.768,0.0505,0.439,0.557,0.587,0.0
5Zyi1309LQ5Xux1buSRRFW,Who's Gonna (NOBODY),1,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-12-18,1,118.859,0.0833,0,273280,0.634,0.0587,0.428,0.456,0.12,0.0
0L26wNt3MUtn7BrTaHGtjj,Oasis,2,Crush,6aLdhHUqgdKE86xbtNmY8g,"['k-pop', 'korean r&b']",2015-07-09,0,96.207,0.222,0,191279,0.46,0.254,0.836,0.81,0.435,0.0
3aapF0aOexc3GMvVuu2Wdw,Phone Down,1,Erykah Badu,7IfculRW2WXyzNQ8djX8WX,"['afrofuturism', 'alternative r&b', 'hip hop', 'neo soul', 'r&b', 'urban contemporary']",2015-11-27,0,91.962,0.188,1,208720,0.85,0.0444,0.603,0.449,0.0965,0.00218
2lyQymV7ycR5oDdwejLY84,XX,1,Marc E. Bassy,3tQx1LPXbsYjE9VwN1Peaa,"['pop', 'pop rap', 'r&b']",2015-12-18,1,80.032,0.253,1,209600,0.651,0.222,0.437,0.412,0.109,1.65e-05
5mgQRhZv2SKU9LyZ54ctdu,Picture This,1,Marvin Dark,52pRSMo0NAUvqFzScMm8Iz,['pop r&b'],2015-08-10,1,104.86,0.445,0,228728,0.659,0.0547,0.313,0.483,0.15,0.0
77ZhzP75wx1qzhFG4P7vyt,Lights Out (feat. Fat Trel),3,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-02-24,1,107.993,0.0248,1,286373,0.73,0.0781,0.297,0.494,0.348,0.0
7GChr3qNhTYzKmoYnBpRA7,Rock with You,2,Pleasure P,6dROiL44pIQZVNZ6Bc0OJO,"['hip pop', 'pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",2015-12-18,1,130.109,0.0645,1,256154,0.694,0.0605,0.495,0.702,0.155,0.0
746TaqAEjpt4vpJbnSBbpY,Tragedy,1,Always Never,0iiDqBBNToKJG4YoyESrBf,"['canadian contemporary r&b', 'trap soul']",2015-09-03,0,80.003,0.00465,1,216000,0.587,0.0424,0.206,0.485,0.106,0.0213
11JqS3TUvbDQt4W9Lji8Ml,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2015-02-10,0,119.882,0.397,0,250973,0.667,0.0325,0.453,0.342,0.0945,0.0
68qzmS62XAAmCIzCw01vg4,Fantasy - Felix Jaehn Remix,3,Alina Baraz,6hfwwpXqZPRC9CsKI7qtv1,"['etherpop', 'pop', 'r&b']",2015-09-04,0,122.985,0.0118,0,194641,0.638,0.0285,0.25,0.781,0.349,0.00953
6mevhNrcHqHgHgisXUNaqw,Blessings,2,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2015-02-24,1,118.843,0.332,1,252040,0.775,0.295,0.15,0.621,0.122,0.0
66aoMO408FA4pLR2xWVH3f,Make It Up,1,Tirzah,6f5lOlSFJw9K79gaNnmWAd,"['alternative r&b', 'art pop', 'electra', 'electronica', 'escape room', 'experimental pop', 'indie soul', 'spectra', 'uk contemporary r&b']",2015-08-14,0,105.013,0.674,1,230746,0.913,0.311,0.303,0.351,0.0804,0.00253
4lvQiZUhHgG8Oldd8S97hd,Little More (Royalty),1,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-12-18,0,133.71,0.0195,1,260453,0.632,0.035,0.328,0.516,0.139,0.0
4XrKWBHDm587nYp6Io33oo,Party Favors (feat. Young Thug),2,Tinashe,0NIIxcxNHmOoyBx03SfTCD,"['alternative r&b', 'dance pop', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",2015-09-18,1,94.992,0.0307,1,269860,0.654,0.0337,0.185,0.492,0.144,0.000694
5it9RIRXDwiLpJKdce6Z7e,Valerie - BBC Radio 1 Live Lounge,1,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,"['british soul', 'indie r&b', 'neo soul']",2015-10-30,0,96.117,0.734,0,232120,0.758,0.0373,0.647,0.304,0.167,3.72e-06
1PqXekQXU8a7s5QfI6QHCl,Planez,2,Jeremih,3KV3p5EY4AvKxOlhGHORLg,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2015-12-04,0,129.184,0.708,1,240320,0.709,0.266,0.459,0.529,0.0967,2.8e-06
5cpB6MXX1RmdVHnTLcKtHC,Go with It (feat. VIC MENSA),2,The Internet,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'indie soul', 'lgbtq+ hip hop', 'neo soul', 'r&b']",2015-06-26,1,94.97,0.281,0,266227,0.664,0.0802,0.598,0.646,0.16,0.000111
0fScVCIlDvKJYB550Fp8rM,Somthing's Missing,1,The Internet,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'indie soul', 'lgbtq+ hip hop', 'neo soul', 'r&b']",2015-06-26,0,100.004,0.154,0,379973,0.62,0.1,0.568,0.48,0.0676,0.357
0tBBihoEWiWKqsO5ZlCbwS,FWU,1,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-10-23,1,137.915,0.0691,0,202682,0.627,0.0524,0.809,0.698,0.165,0.0
7imoBby4vtL89NSg6GolMD,How Bad Do You Want It (Oh Yeah),1,Sevyn Streeter,6If57j6e3TXXk0HiLcIZca,"['alternative r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']",2015-03-17,0,139.841,0.0151,0,224739,0.519,0.0901,0.53,0.87,0.493,0.00184
2hNmHqQzmM2eBhHjzX8Mdk,Make It Last Forever (with Jacci McGhee),2,Keith Sweat,2r09Inibex3C4ZNTUVSG3m,"['contemporary r&b', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",2015-02-09,0,168.245,0.029,0,297400,0.497,0.0738,0.497,0.614,0.59,0.0
6JT37WmQRQawN2By1ZQR0N,All the Way Down,1,Kelela,1U0sIzpRtDkvu1hXXzxh60,"['afrofuturism', 'alternative r&b', 'art pop', 'electropop', 'escape room', 'experimental r&b', 'indie soul', 'pop', 'r&b']",2015-10-09,0,70.885,0.399,0,268987,0.392,0.0861,0.46,0.472,0.0763,0.0
46Bm6sh2zZRXdBON5QIzIu,Nothin' Like Me (feat. Ty Dolla $ign),3,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-02-24,1,98.99,0.0286,0,245013,0.854,0.121,0.431,0.547,0.0709,0.0
4DhcorFL5TTEMuh17ZQUqY,Deserve It,2,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2015-02-24,1,140.058,0.0793,0,261213,0.672,0.337,0.518,0.711,0.76,0.0
0cjvRZVV217eDcZXXTHxBl,Rewind,1,Kelela,1U0sIzpRtDkvu1hXXzxh60,"['afrofuturism', 'alternative r&b', 'art pop', 'electropop', 'escape room', 'experimental r&b', 'indie soul', 'pop', 'r&b']",2015-10-09,0,131.958,0.0426,1,238146,0.746,0.0466,0.225,0.419,0.119,8.25e-05
0WYH592ttkhg3wch4a4Xvk,Deep,2,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2015-02-24,1,119.974,0.369,1,275933,0.833,0.181,0.362,0.501,0.145,0.0
6JdMhQybpCiM754NZDw2pm,Player (feat. Chris Brown),2,Tinashe,0NIIxcxNHmOoyBx03SfTCD,"['alternative r&b', 'dance pop', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",2015-10-02,1,106.042,0.0272,0,201247,0.721,0.0811,0.292,0.69,0.112,0.0
0Bi1amRigSOIzLc21hOH6p,Drop That Kitty (feat. Charli XCX & Tinashe),3,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",2015-02-17,1,106.021,0.0283,0,216635,0.874,0.0315,0.585,0.712,0.0824,0.0887
6rvjjyTCbuoIucuI9TvTfX,No Scrubs,1,William Singe,5exS0bytCYdixgv02DaCm3,"['chill r&b', 'pop', 'pop r&b', 'r&b', 'urban contemporary']",2015-12-08,0,156.028,0.444,0,127692,0.691,0.126,0.469,0.388,0.108,0.0
4HqxTpbXpLO1jgKJppk8Gl,"Oh, Loretta!",1,Sex on Toast,7w6CFgYRRBheH4QOpa7xzI,['australian r&b'],2015-06-08,0,176.129,0.347,1,269283,0.655,0.0519,0.696,0.554,0.122,0.101
37uAnLoFKVS5ttugqPuWIm,Forever Don't Last,1,Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",2015-01-12,0,124.33,0.741,0,219493,0.638,0.0723,0.416,0.429,0.0872,0.0
3R9i4jbxzjlo7t8nToxIIN,Stiches,1,William Singe,5exS0bytCYdixgv02DaCm3,"['chill r&b', 'pop', 'pop r&b', 'r&b', 'urban contemporary']",2015-10-26,0,139.966,0.389,1,113143,0.644,0.183,0.206,0.337,0.16,0.0
2H8ux8QVRgerQltl8Hr5oM,What’s Yo Phone Number / Telephone - Medley / Ghost Of Screw Mix,1,Erykah Badu,7IfculRW2WXyzNQ8djX8WX,"['afrofuturism', 'alternative r&b', 'hip hop', 'neo soul', 'r&b', 'urban contemporary']",2015-11-27,0,117.006,0.16,1,310810,0.823,0.0674,0.498,0.586,0.65,0.000437
4SzyebNrhvPJ8y4r1D1PXD,Jealousy,1,Roy Woods,7mDU6nMUJnOSY2Hkjz5oqM,"['canadian contemporary r&b', 'canadian hip hop', 'pop rap', 'r&b', 'trap', 'trap soul']",2015-07-31,1,124.082,0.371,0,224546,0.579,0.0337,0.046,0.38,0.111,1.94e-05
5kBDtZCd2AfdumMJgqk5QM,How Do You Love Me,2,Sango,7e3FtKBIPLrIVm8g1FJMVg,"['abstract beats', 'alternative r&b', 'indie soul']",2015-03-08,0,129.992,0.661,0,166154,0.862,0.055,0.177,0.342,0.102,8.16e-05
4BsP0b4cA4Qspk1gTj1c9Z,11 Something,1,Summerella,4ttsE1dWJ0G68xMezQ0NRL,"['pop r&b', 'trap queen']",2015-04-06,0,113.454,0.00346,1,179867,0.453,0.0324,0.24,0.427,0.0876,1.86e-05
79t0Rc0MNLYfM1UdouczfS,We Could Be Better,1,Janine,4k3yrCOPB5wp2ne8R9MQoM,"['alternative r&b', 'chill r&b', 'nz pop', 'pop', 'pop r&b', 'r&b']",2015-05-12,0,112.977,0.362,0,239596,0.598,0.0527,0.2,0.53,0.346,2.24e-06
3IcuxADFiHnrxC5NZoMBIp,F E M A L E,1,Sampa the Great,7fw0E8WHdG3r9SuPBcGmWk,"['alternative r&b', 'australian hip hop', 'conscious hip hop', 'escape room', 'indie soul', 'zambian hip hop']",2015-10-16,0,98.928,0.0225,0,117121,0.733,0.0482,0.65,0.849,0.102,0.0159
6GXe7h7e3VTbRp8sQ7GLv6,Can't Wait,1,Jill Scott,6AVLthptCPhfrxlHadOBJD,"['funk', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'soul', 'urban contemporary']",2015-07-24,0,72.493,0.0814,0,271667,0.642,0.063,0.607,0.572,0.0725,0.0154
03BB0xEzzKC24Z6zDpZ3QC,Shoulda Been There (feat. B.o.B),2,Sevyn Streeter,6If57j6e3TXXk0HiLcIZca,"['alternative r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']",2015-07-17,1,138.12,0.0854,1,211747,0.771,0.219,0.289,0.522,0.22,9.4e-05
0r6b45jIxQGsaWU4t6OMol,Sexual Healing - Kygo Remix,2,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,"['classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul']",2015-04-27,0,100.987,0.321,0,368317,0.689,0.0427,0.646,0.68,0.0431,0.0211
23znB7WDG5MBUiGSsdvYRw,Cake,1,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2015-06-23,1,140.146,0.0866,1,285400,0.703,0.0392,0.236,0.508,0.239,0.0
5JVzZOgYzxK5p5Eq2hPZvz,Exceptional,1,Babyface,3aVoqlJOYx31lH1gibGDt3,"['contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",2015-12-04,0,95.981,0.14,1,340387,0.664,0.0348,0.567,0.577,0.0689,0.000202
0OsX3mMu1E8QHEUlWKWVA3,My Nigga - Remix,1,Young Money,5OrB6Jhhrl9y2PK0pSV4VP,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2015-03-27,1,85.452,0.0838,0,204885,0.763,0.273,0.616,0.579,0.135,0.0
1x0OUPKa4Rcj1jCoLI66bZ,Penthouse Cloud,1,The Internet,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'indie soul', 'lgbtq+ hip hop', 'neo soul', 'r&b']",2015-06-26,0,88.9,0.426,1,284187,0.503,0.0721,0.266,0.416,0.164,0.0166
5rJ0KVIRL7y9PX80Jlpujm,Commitment,1,Sy Ari Da Kid,5ZI5pbnKxA6Qy1fVNsjCp0,"['pop r&b', 'trap soul']",2015-02-13,0,118.05,0.0454,0,213559,0.654,0.199,0.241,0.353,0.364,6.6e-06
1ze9WxnqqYD81CjLOkHIo4,Overdose,1,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",2015-11-13,0,108.026,0.0169,0,208640,0.556,0.0511,0.343,0.747,0.439,0.0
5PFD8RUgKXkOUBg9UgDMnX,"Those Who Can't, Cheat",1,Clarence Clarity,25u5QFxy3HVQsbcbxHOP62,"['art pop', 'escape room', 'experimental r&b', 'hyperpop', 'proto-hyperpop']",2015-03-02,0,93.976,6.35e-05,0,245154,0.514,0.0615,0.472,0.848,0.284,0.0
4jPYWplZcF6kAfHZ885EUS,You're So Beautiful (feat. Jussie Smollett & Yazz),3,Empire Cast,7EjxNoVjXo7gL73F2EdXVA,"['dance pop', 'r&b', 'urban contemporary']",2015-03-09,0,122.026,0.0086,1,213907,0.78,0.0658,0.706,0.74,0.045,0.0
3b4i0Pv3fumAFzp11O0VBY,Cash Flow,1,TYuS,5J7URjIP8aFmeSn2QwF9Au,"['pop r&b', 'trap soul']",2015-11-24,1,98.884,0.526,1,194320,0.576,0.18,0.172,0.453,0.135,2.75e-06
6M6R1Mgen6uhaLdbShBGQf,I Luh God,2,Erica Campbell,46CCmeVLrgc6MnyVpVMOzp,"['gospel', 'gospel r&b']",2015-03-31,0,151.959,0.00228,1,188667,0.576,0.179,0.329,0.571,0.094,0.000106
2rpWXKjsErmTQWSbxjvHH3,Foreign Remix (feat. Justin Bieber),2,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2015-06-23,1,123.927,0.137,0,273640,0.709,0.0595,0.545,0.583,0.395,0.0
6ppFSsCpKpOONCuw9hxM3p,Only Wanna Be with You - Unplugged,1,Samm Henshaw,1Q2mS59tFYLm2KGFoCgWN4,"['british soul', 'indie soul', 'uk contemporary r&b']",2015-09-25,0,96.07,0.854,1,194120,0.423,0.0498,0.383,0.178,0.108,0.0
5CWTDh8ieBnUdGqTIIKI4k,Can I - Tez Cadey Remix,3,Alina Baraz,6hfwwpXqZPRC9CsKI7qtv1,"['etherpop', 'pop', 'r&b']",2015-09-04,0,121.992,0.0106,1,184985,0.824,0.0427,0.371,0.456,0.0852,0.00252
44TtQQhoU6kTXpVu4CE5Rd,#Wcw (Remix),1,Devvon Terrell,4WcJL1x8azi1Qkv4jc6fhH,['pop r&b'],2015-12-08,1,67.873,0.648,0,150588,0.682,0.304,0.553,0.336,0.121,0.0
6PTNEcyEmdTtHClePGnF96,Nothing on Me (Remix) [feat. Tink],2,Toni Romiti,0taUqKeI9JbGZECxu5bVV0,"['pop r&b', 'r&b', 'trap queen']",2015-11-19,1,170.707,0.0203,1,278093,0.351,0.185,0.184,0.644,0.093,0.0
509WYHf783KwTdzh5w3iEh,Say Love,1,JoJo,5xuNBZoM7z1Vv8IQ6uM0p6,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']",2015-08-21,0,133.436,0.0301,0,218476,0.525,0.0477,0.161,0.512,0.0897,3.66e-05
4yaakSLK76h4htECWO4a0W,Every Moment,1,Jodeci,1eNkUXHPaXyuyC8NAgzykK,"['contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",2015-03-30,0,122.061,0.0756,0,246933,0.416,0.0424,0.485,0.7,0.124,0.0
7LP6AUTf4KD055DVxfBXOu,waves,1,Miguel,360IAlyVv4PCEVjgyMZrxK,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2015-06-26,1,107.994,0.217,0,202493,0.696,0.0906,0.279,0.834,0.264,0.0
0jGayco2vDiq3kMpPFN2bI,Bassically,1,Tei Shi,1xcMOgFUM1IYZE22YjCvsL,"['alternative r&b', 'art pop', 'electropop', 'escape room', 'gauze pop', 'indie pop', 'indie soul', 'pop', 'shimmer psych', 'spectra', 'vapor pop', 'vapor soul']",2015-04-14,0,99.992,0.000985,0,291222,0.613,0.0421,0.442,0.625,0.136,0.795
5NtpPhaAwSflcbX6jf8vU4,Nobody (feat. Athena Cage) - Single Version; 2007 Remaster,2,Keith Sweat,2r09Inibex3C4ZNTUVSG3m,"['contemporary r&b', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",2015-02-09,0,117.896,0.397,0,251760,0.712,0.0297,0.412,0.511,0.483,0.0
3FQwBgaxDrfEnKjfyyF2B0,Fine By Me,1,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-12-18,0,119.999,0.14,1,207693,0.714,0.049,0.665,0.701,0.0689,0.0
0iqY4f4lNp2Bh1rthklY1q,Good Enough (feat. Jussie Smollett),2,Empire Cast,7EjxNoVjXo7gL73F2EdXVA,"['dance pop', 'r&b', 'urban contemporary']",2015-03-09,0,135.033,0.0648,0,230133,0.691,0.0391,0.481,0.569,0.17,0.0
3x1y21ZqnqFBrj5KX7JbNK,Messenger,3,Potatohead People,2lmWYYMM80tsoDES4aUB1m,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary jazz', 'vancouver indie']",2015-03-02,0,91.033,0.0437,0,168791,0.802,0.243,0.689,0.538,0.385,4.85e-05
1ScjMnRYcKg7Wt8TtGVvMB,Drama (feat. Drake),2,Roy Woods,7mDU6nMUJnOSY2Hkjz5oqM,"['canadian contemporary r&b', 'canadian hip hop', 'pop rap', 'r&b', 'trap', 'trap soul']",2015-07-31,0,122.006,0.153,1,251860,0.707,0.05,0.121,0.355,0.109,0.0
4OXVBbmqS1YoLTHrYYimuw,Baltimore,1,Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",2015-06-23,0,79.949,0.0472,0,303227,0.748,0.0699,0.838,0.622,0.11,0.00254
0oz4ZqHuUaz3uEkP2vD0u8,Bright,1,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-04-28,1,50.176,0.621,1,257179,0.446,0.107,0.232,0.435,0.107,0.0
6xSsJNkReuJzerqcIlBzBi,I Bet,1,Ciara,2NdeV5rLm47xAvogXrYhJX,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2015-01-26,1,129.016,0.0808,1,287851,0.739,0.0621,0.341,0.616,0.0759,0.0
